"Date","HatchDateJulYear","Year","NestName","ID","FieldAge","AllSex","CalcAge","BNT","BW","BD","TEC","UB","UBS","TBS","Skull","Tarsus","Weight","Head","WingChord","Primary7","TailLength","MaxC1_11","MaxC12_22","MaxCIncubation","MinC1_11","MinC12_22","MinCIncubation","GDD10CSum1_11","GDD10CSum12_22","GDD10CSumIncubation","PrecipSum1_11","PrecipSum12_22","PrecipSumIncubation","MaxC6_19","MinC6_19","GDD10CSum6_19","PrecipSum6_19","MaxC8_22","MinC8_22","GDD10CSum8_22","PrecipSum8_22"
"1990-04-17",1990107,1990,"STAT90","MN STAT90",28,"",28,23.9,13.8,13.5,36.4,12.5,168.75,248.43,41.7,58.9,385,78.1,NA,129,77,17.8282828282828,19.2424242424242,8.39181286549708,4.5959595959596,7.17171717171718,0.23391812865497,13.3333333333333,35.2777777777778,-108.055555555556,2.0066,2.7432,7.7724,21.6666666666667,7.6984126984127,65.5555555555556,2.9718,20.962962962963,7.70370370370371,65,3.4544
"1990-04-17",1990107,1990,"STAT90","NM STAT90",28,"",28,23.7,16.7,13.9,37.6,13.9,193.21,287.64,41.4,59.4,430,79,NA,118,64,17.8282828282828,19.2424242424242,8.39181286549708,4.5959595959596,7.17171717171718,0.23391812865497,13.3333333333333,35.2777777777778,-108.055555555556,2.0066,2.7432,7.7724,21.6666666666667,7.6984126984127,65.5555555555556,2.9718,20.962962962963,7.70370370370371,65,3.4544
"1990-04-17",1990107,1990,"HART90","OL HART90",28,"M",28,23.5,12.1,14.4,37.8,14.3,205.92,250.425,41.8,58.9,423,79.6,NA,122,71,17.8282828282828,19.2424242424242,8.39181286549708,4.5959595959596,7.17171717171718,0.23391812865497,13.3333333333333,35.2777777777778,-108.055555555556,2.0066,2.7432,7.7724,21.6666666666667,7.6984126984127,65.5555555555556,2.9718,20.962962962963,7.70370370370371,65,3.4544
"1990-04-17",1990107,1990,"HART90","PK HART90",28,"M",28,23.3,13.7,13.3,36.2,12.9,171.57,244.35,43.2,62.8,430,79.4,NA,129,79,17.8282828282828,19.2424242424242,8.39181286549708,4.5959595959596,7.17171717171718,0.23391812865497,13.3333333333333,35.2777777777778,-108.055555555556,2.0066,2.7432,7.7724,21.6666666666667,7.6984126984127,65.5555555555556,2.9718,20.962962962963,7.70370370370371,65,3.4544
"1990-04-17",1990107,1990,"HART90","QJ HART90",28,"",28,24.4,13.1,13.3,37.4,13,172.9,246.84,41.7,59.6,400,79.1,NA,119,65,17.8282828282828,19.2424242424242,8.39181286549708,4.5959595959596,7.17171717171718,0.23391812865497,13.3333333333333,35.2777777777778,-108.055555555556,2.0066,2.7432,7.7724,21.6666666666667,7.6984126984127,65.5555555555556,2.9718,20.962962962963,7.70370370370371,65,3.4544
"1990-04-17",1990107,1990,"HART90","RI HART90",28,"M",28,22.1,13,12.7,35.1,13,165.1,225.5175,41.7,58.6,388,76.8,NA,105,52,17.8282828282828,19.2424242424242,8.39181286549708,4.5959595959596,7.17171717171718,0.23391812865497,13.3333333333333,35.2777777777778,-108.055555555556,2.0066,2.7432,7.7724,21.6666666666667,7.6984126984127,65.5555555555556,2.9718,20.962962962963,7.70370370370371,65,3.4544
"1990-04-18",1990108,1990,"ALEX90","HS ALEX90",26,"",25.2,21.4,13.7,13.2,32.5,11.1,146.52,218.5625,39.6,58.6,300,72.1,NA,111,NA,19.2424242424242,18.8888888888889,8.39181286549708,5.25252525252526,7.07070707070708,0.23391812865497,24.7222222222222,32.7777777777778,-108.055555555556,2.0066,2.7432,7.8994,21.9047619047619,7.77777777777778,67.7777777777778,2.9464,21.3703703703704,8.25925925925927,72.2222222222222,3.4544
"1990-04-18",1990108,1990,"ALEX90","IR ALEX90",26,"",24.7,22.4,13.8,13.5,34.6,12.2,164.7,236.145,39.2,57.1,353,73.8,NA,95,NA,19.2424242424242,18.8888888888889,8.39181286549708,5.25252525252526,7.07070707070708,0.23391812865497,24.7222222222222,32.7777777777778,-108.055555555556,2.0066,2.7432,7.8994,21.9047619047619,7.77777777777778,67.7777777777778,2.9464,21.3703703703704,8.25925925925927,72.2222222222222,3.4544
"1990-04-18",1990108,1990,"ALEX90","JQ ALEX90",26,"",25.4,21.2,13.3,13.1,32.5,11.3,148.03,214.5,41.8,55.8,315,74.3,NA,118,NA,19.2424242424242,18.8888888888889,8.39181286549708,5.25252525252526,7.07070707070708,0.23391812865497,24.7222222222222,32.7777777777778,-108.055555555556,2.0066,2.7432,7.8994,21.9047619047619,7.77777777777778,67.7777777777778,2.9464,21.3703703703704,8.25925925925927,72.2222222222222,3.4544
"1990-04-21",1990111,1990,"KNOL90","SH KNOL90",26,"M",26,23.9,13.4,13.9,36.1,12.2,169.58,246.3825,42.4,61.5,390,78.5,172,109,62,22.979797979798,16.8686868686869,9.35672514619883,8.989898989899,5.20202020202021,-0.0877192982456147,65.8333333333333,11.3888888888889,-101.944444444444,1.6764,3.7846,8.4836,21.0714285714286,8.01587301587302,63.6111111111111,2.9972,19.3333333333333,7.11111111111112,48.3333333333334,3.7846
"1990-04-21",1990111,1990,"KNOL90","TG KNOL90",26,"",26,23.1,13.1,13.1,34,10.9,142.79,222.7,41.2,60.8,360,75.2,166,106,64,22.979797979798,16.8686868686869,9.35672514619883,8.989898989899,5.20202020202021,-0.0877192982456147,65.8333333333333,11.3888888888889,-101.944444444444,1.6764,3.7846,8.4836,21.0714285714286,8.01587301587302,63.6111111111111,2.9972,19.3333333333333,7.11111111111112,48.3333333333334,3.7846
"1990-04-21",1990111,1990,"KNOL90","UF KNOL90",26,"",26,24.2,14.7,13.5,36.6,12.4,167.4,258.03,42.4,60.7,420,79,175,108,62,22.979797979798,16.8686868686869,9.35672514619883,8.989898989899,5.20202020202021,-0.0877192982456147,65.8333333333333,11.3888888888889,-101.944444444444,1.6764,3.7846,8.4836,21.0714285714286,8.01587301587302,63.6111111111111,2.9972,19.3333333333333,7.11111111111112,48.3333333333334,3.7846
"1990-04-21",1990111,1990,"KNOL90","VE KNOL90",26,"",26,23.8,13.4,12.7,35.8,12,152.4,233.595,41.2,60.6,372,77,161,103,64,22.979797979798,16.8686868686869,9.35672514619883,8.989898989899,5.20202020202021,-0.0877192982456147,65.8333333333333,11.3888888888889,-101.944444444444,1.6764,3.7846,8.4836,21.0714285714286,8.01587301587302,63.6111111111111,2.9972,19.3333333333333,7.11111111111112,48.3333333333334,3.7846
"1990-04-21",1990111,1990,"PWAY90","WD PWAY90",27,"",26.5,24.9,14.1,13.2,36.4,11.5,151.8,248.43,43,57,333,79.4,190,122,62,22.979797979798,16.8686868686869,9.35672514619883,8.989898989899,5.20202020202021,-0.0877192982456147,65.8333333333333,11.3888888888889,-101.944444444444,1.6764,3.7846,8.4836,21.0714285714286,8.01587301587302,63.6111111111111,2.9972,19.3333333333333,7.11111111111112,48.3333333333334,3.7846
"1990-04-26",1990116,1990,"NWOD90","CW NWOD90",27,"",27,22,12.8,13.7,33,11,150.7,218.625,43.3,59.3,425,76.3,176,112,65,22.020202020202,18.030303030303,13.0409356725146,8.38383838383839,7.62626262626263,1.66666666666667,57.2222222222222,31.1111111111112,-50.2777777777778,2.4892,4.8514,4.3942,16.8253968253968,5.51587301587302,16.3888888888889,5.5372,17.1851851851852,6.70370370370371,29.1666666666667,7.0866
"1990-04-26",1990116,1990,"NWOD90","DV NWOD90",27,"",27,22.1,14.1,13.4,34.2,12.1,162.14,235.125,43.8,60,470,78,183,118,64,22.020202020202,18.030303030303,13.0409356725146,8.38383838383839,7.62626262626263,1.66666666666667,57.2222222222222,31.1111111111112,-50.2777777777778,2.4892,4.8514,4.3942,16.8253968253968,5.51587301587302,16.3888888888889,5.5372,17.1851851851852,6.70370370370371,29.1666666666667,7.0866
"1990-04-26",1990116,1990,"NWOD90","EU NWOD90",27,"",27,21,13,13.2,31.9,10.9,143.88,208.945,42.9,57.6,380,74.8,165,101,58,22.020202020202,18.030303030303,13.0409356725146,8.38383838383839,7.62626262626263,1.66666666666667,57.2222222222222,31.1111111111112,-50.2777777777778,2.4892,4.8514,4.3942,16.8253968253968,5.51587301587302,16.3888888888889,5.5372,17.1851851851852,6.70370370370371,29.1666666666667,7.0866
"1990-04-26",1990116,1990,"NWOD90","FT NWOD90",27,"",27,22.3,12.5,12.9,33.4,11.1,143.19,212.09,43.4,59.9,405,76.8,173,112,64,22.020202020202,18.030303030303,13.0409356725146,8.38383838383839,7.62626262626263,1.66666666666667,57.2222222222222,31.1111111111112,-50.2777777777778,2.4892,4.8514,4.3942,16.8253968253968,5.51587301587302,16.3888888888889,5.5372,17.1851851851852,6.70370370370371,29.1666666666667,7.0866
"1990-04-26",1990116,1990,"NWOD90","GS NWOD90",27,"",27,19.9,14.1,13.2,30.6,10.7,141.24,208.845,43,59.7,408,73.6,146,84,36,22.020202020202,18.030303030303,13.0409356725146,8.38383838383839,7.62626262626263,1.66666666666667,57.2222222222222,31.1111111111112,-50.2777777777778,2.4892,4.8514,4.3942,16.8253968253968,5.51587301587302,16.3888888888889,5.5372,17.1851851851852,6.70370370370371,29.1666666666667,7.0866
"1990-04-27",1990117,1990,"WEGO90","AY WEGO90",25,"",25,23,14.9,14,35.2,12.2,170.8,254.32,42.5,61,447,77.7,160,90,49,20.7070707070707,18.989898989899,14.327485380117,7.47474747474748,8.33333333333334,2.4561403508772,45,40.2777777777778,-30.5555555555556,2.6162,5.1054,4.3434,16.9047619047619,5.35714285714286,15.8333333333334,5.5372,17.9259259259259,7.44444444444445,40.2777777777778,7.7216
"1990-04-27",1990117,1990,"WEGO90","BX WEGO90",25,"",25,21.8,13.5,13.2,33.4,11.6,153.12,222.945,42.4,58.2,380,75.8,160,105,54,20.7070707070707,18.989898989899,14.327485380117,7.47474747474748,8.33333333333334,2.4561403508772,45,40.2777777777778,-30.5555555555556,2.6162,5.1054,4.3434,16.9047619047619,5.35714285714286,15.8333333333334,5.5372,17.9259259259259,7.44444444444445,40.2777777777778,7.7216
"1990-04-27",1990117,1990,"WEGO90","YB WEGO90",25,"",25,23.3,14.3,13.8,36,12.7,175.26,252.9,42.6,60.8,440,78.6,153,95,50,20.7070707070707,18.989898989899,14.327485380117,7.47474747474748,8.33333333333334,2.4561403508772,45,40.2777777777778,-30.5555555555556,2.6162,5.1054,4.3434,16.9047619047619,5.35714285714286,15.8333333333334,5.5372,17.9259259259259,7.44444444444445,40.2777777777778,7.7216
"1990-04-27",1990117,1990,"WEGO90","ZA WEGO90",25,"F",25,21.9,14,13.4,33.1,11.2,150.08,226.735,39.9,54.8,380,73,139,84,41,20.7070707070707,18.989898989899,14.327485380117,7.47474747474748,8.33333333333334,2.4561403508772,45,40.2777777777778,-30.5555555555556,2.6162,5.1054,4.3434,16.9047619047619,5.35714285714286,15.8333333333334,5.5372,17.9259259259259,7.44444444444445,40.2777777777778,7.7216
"1990-04-28",1990118,1990,"WPAR90","IQ WPAR90",27,"",27.7,23.9,12.2,12.5,36.7,12.8,160,226.6225,41.6,57,365,78.3,189,132,82,19.2424242424242,18.9393939393939,15.5555555555556,7.17171717171718,8.28282828282829,3.21637426900585,35.2777777777778,39.7222222222223,-11.6666666666667,2.7432,5.1562,4.3434,17.0238095238095,6.11111111111112,21.9444444444445,5.8166,17.7777777777778,7.55555555555556,40.0000000000001,7.8994
"1990-04-28",1990118,1990,"WPAR90","JP WPAR90",27,"",25.5,23.3,13.7,13.6,36.2,12.9,175.44,247.065,40.7,59.1,325,76.9,166,105,42,19.2424242424242,18.9393939393939,15.5555555555556,7.17171717171718,8.28282828282829,3.21637426900585,35.2777777777778,39.7222222222223,-11.6666666666667,2.7432,5.1562,4.3434,17.0238095238095,6.11111111111112,21.9444444444445,5.8166,17.7777777777778,7.55555555555556,40.0000000000001,7.8994
"1990-04-28",1990118,1990,"UPPA90","XC UPPA90",24,"F",24,17.9,12.6,11.7,31.3,13.4,156.78,190.1475,37.4,53.9,292,68.7,125,66,19,19.2424242424242,18.9393939393939,15.5555555555556,7.17171717171718,8.28282828282829,3.21637426900585,35.2777777777778,39.7222222222223,-11.6666666666667,2.7432,5.1562,4.3434,17.0238095238095,6.11111111111112,21.9444444444445,5.8166,17.7777777777778,7.55555555555556,40.0000000000001,7.8994
"1990-04-30",1990120,1990,"HOGS90","HR HOGS90",24,"M",24,22,13.4,13,34.6,12.6,163.8,228.36,40.2,59.1,415,74.8,156,87,40,18.3838383838384,17.0707070707071,17.0175438596491,6.91919191919192,7.37373737373737,4.56140350877194,29.1666666666667,24.4444444444444,15,2.7432,7.5438,2.1082,18.1746031746032,7.57936507936508,40.2777777777778,7.7216,17.7777777777778,7.74074074074074,41.3888888888889,8.0518
"1990-05-05",1990125,1990,"CEME90","OK CEME90",24,"",24,20.3,12.4,12.2,31.6,11.3,137.86,194.34,38.3,52.2,215,69.9,131,74,30,17.0707070707071,17.2727272727273,19.3567251461988,6.16161616161617,7.97979797979798,6.08187134502924,17.7777777777778,28.8888888888889,51.6666666666667,5.5372,4.9022,4.2418,17.0238095238095,7.6984126984127,33.0555555555556,7.6962,16.6296296296296,6.96296296296296,26.9444444444445,6.6548
"1990-05-05",1990125,1990,"CEME90","PJ CEME90",24,"",24,20.4,12,11,30.7,10.3,113.3,176.525,38.6,53.5,237,69.3,117,68,22,17.0707070707071,17.2727272727273,19.3567251461988,6.16161616161617,7.97979797979798,6.08187134502924,17.7777777777778,28.8888888888889,51.6666666666667,5.5372,4.9022,4.2418,17.0238095238095,7.6984126984127,33.0555555555556,7.6962,16.6296296296296,6.96296296296296,26.9444444444445,6.6548
"1991-04-11",1991101,1991,"FALC91","AV FALC91",28,"",26,19.7,13.9,12.1,31.4,11.7,141.57,204.1,41.6,59.2,371,73,158,106,60,11.6666666666667,18.030303030303,13.3333333333333,1.71717171717172,5.2020202020202,2.77777777777778,-36.3888888888889,17.7777777777778,-36.9444444444444,1.6256,4.953,6.5024,14.5634920634921,3.41269841269841,-14.1666666666667,4.6736,16.2592592592593,4.51851851851852,5.83333333333333,5.715
"1991-04-11",1991101,1991,"FALC91","BU FALC91",28,"",26.2,21.9,15.7,13.4,33.6,11.7,156.78,244.44,42.4,59.5,378,76,165,110,64,11.6666666666667,18.030303030303,13.3333333333333,1.71717171717172,5.2020202020202,2.77777777777778,-36.3888888888889,17.7777777777778,-36.9444444444444,1.6256,4.953,6.5024,14.5634920634921,3.41269841269841,-14.1666666666667,4.6736,16.2592592592593,4.51851851851852,5.83333333333333,5.715
"1991-04-15",1991105,1991,"FRNO91","GR FRNO91",28,"",26.5,20.8,13.9,13.4,33.2,12.4,166.16,226.59,40.2,57.9,343,73.4,169,121,62,12.0707070707071,19.040404040404,13.8304093567252,2.37373737373737,5.45454545454545,2.39766081871346,-30.5555555555556,24.7222222222222,-35.8333333333333,5.3848,1.1938,5.2832,16.468253968254,4.92063492063492,9.72222222222222,5.715,16.8888888888889,4.48148148148148,10.2777777777778,4.953
"1991-04-15",1991105,1991,"FRNO91","IP FRNO91",28,"",26.6,23.3,14.3,14.4,36,12.7,182.88,258.3,41.5,59.4,390,77.5,175,120,67,12.0707070707071,19.040404040404,13.8304093567252,2.37373737373737,5.45454545454545,2.39766081871346,-30.5555555555556,24.7222222222222,-35.8333333333333,5.3848,1.1938,5.2832,16.468253968254,4.92063492063492,9.72222222222222,5.715,16.8888888888889,4.48148148148148,10.2777777777778,4.953
"1991-04-15",1991105,1991,"FRNO91","JO FRNO91",28,"",25.4,21.6,14.7,12.8,33.5,11.9,152.32,230.3125,37.6,57.4,390,71.1,154,98,48,12.0707070707071,19.040404040404,13.8304093567252,2.37373737373737,5.45454545454545,2.39766081871346,-30.5555555555556,24.7222222222222,-35.8333333333333,5.3848,1.1938,5.2832,16.468253968254,4.92063492063492,9.72222222222222,5.715,16.8888888888889,4.48148148148148,10.2777777777778,4.953
"1991-04-15",1991105,1991,"FRNO91","KN FRNO91",28,"",25.2,21.1,13.2,12.1,31.8,10.7,129.47,201.135,39.1,52.4,295,70.9,144,92,47,12.0707070707071,19.040404040404,13.8304093567252,2.37373737373737,5.45454545454545,2.39766081871346,-30.5555555555556,24.7222222222222,-35.8333333333333,5.3848,1.1938,5.2832,16.468253968254,4.92063492063492,9.72222222222222,5.715,16.8888888888889,4.48148148148148,10.2777777777778,4.953
"1991-04-16",1991106,1991,"HART91","CV HART91",27,"",27.1,23,13.7,14.4,35.3,12.3,177.12,247.9825,41.4,59.5,400,76.7,180,127,74,12.3232323232323,19.2424242424242,13.5672514619883,2.17171717171717,6.11111111111111,2.30994152046784,-30.2777777777778,29.4444444444444,-39.1666666666666,4.6736,2.159,4.1148,15.9523809523809,4.8015873015873,5.27777777777778,5.6896,17.8518518518518,5,21.3888888888889,2.413
"1991-04-16",1991106,1991,"HART91","DU HART91",27,"M",26.3,21.1,12.2,12.5,33,11.9,148.75,203.775,42.1,56,335,75.1,167,116,60,12.3232323232323,19.2424242424242,13.5672514619883,2.17171717171717,6.11111111111111,2.30994152046784,-30.2777777777778,29.4444444444444,-39.1666666666666,4.6736,2.159,4.1148,15.9523809523809,4.8015873015873,5.27777777777778,5.6896,17.8518518518518,5,21.3888888888889,2.413
"1991-04-16",1991106,1991,"HART91","ET HART91",27,"M",26.3,20.9,14.4,14.7,35.1,14.2,208.74,255.3525,39.9,57.8,385,75,163,119,57,12.3232323232323,19.2424242424242,13.5672514619883,2.17171717171717,6.11111111111111,2.30994152046784,-30.2777777777778,29.4444444444444,-39.1666666666666,4.6736,2.159,4.1148,15.9523809523809,4.8015873015873,5.27777777777778,5.6896,17.8518518518518,5,21.3888888888889,2.413
"1991-04-16",1991106,1991,"HART91","FS HART91",27,"M",25.8,21.9,14.3,13,35.6,13.7,178.1,242.97,40.3,58,325,75.9,164,111,49,12.3232323232323,19.2424242424242,13.5672514619883,2.17171717171717,6.11111111111111,2.30994152046784,-30.2777777777778,29.4444444444444,-39.1666666666666,4.6736,2.159,4.1148,15.9523809523809,4.8015873015873,5.27777777777778,5.6896,17.8518518518518,5,21.3888888888889,2.413
"1991-04-18",1991108,1991,"ELWO91","OJ ELWO91",28,"",27.4,22,14,13.7,35.5,13.5,184.95,245.8375,41.4,60.3,367,76.9,190,124,82,13.8888888888889,17.6262626262626,14.1228070175439,2.97979797979798,5.45454545454545,2.6608187134503,-17.2222222222222,16.9444444444444,-30.5555555555555,4.5212,2.159,4.0894,17.7380952380952,4.8015873015873,17.7777777777778,1.4478,18.1111111111111,5.07407407407407,23.8888888888889,2.3114
"1991-04-18",1991108,1991,"ELWO91","QH ELWO91",28,"",26.7,22.2,13.2,13.8,35,12.8,176.64,236.25,41.4,58.6,330,76.4,178,117,71,13.8888888888889,17.6262626262626,14.1228070175439,2.97979797979798,5.45454545454545,2.6608187134503,-17.2222222222222,16.9444444444444,-30.5555555555555,4.5212,2.159,4.0894,17.7380952380952,4.8015873015873,17.7777777777778,1.4478,18.1111111111111,5.07407407407407,23.8888888888889,2.3114
